asin,product_title,product_price,product_original_price,product_star_rating,product_num_ratings,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,has_variations,sales_volume_clean,has_discounts
B08PMLLQ6P,"samsung galaxy a71 5g (128gb, 6gb) 6.7&quot; amoled+, snapdragon 765g, 4500mah battery, global 5g volte gsm at&amp;t unlocked (t-mobile, metro, straight talk) us warranty a716u (prism cube black)",229.72,229.72,3.4,186,6,125.99,False,False,False,False,50+ bought in past month,False,50.0,False
B07CCNTHYH,"alcatel 1 5033j unlocked smartphone dual sim 5&quot; 18:9 display, android oreo (go edition), 8mp rear camera, 4g lte - works worldwide &amp; in the u.s gsm carriers -black",59.99,62.99,3.8,161,4,39.0,False,False,True,False,Typical: ,False,,True
B0BJH9DSDV,simbros unlocked flip 4 at&amp;t smartflip iv u102aa 4g 4gb phone -works with at&amp;t t-mobile &amp; cricket -not good for verizon simkey,69.99,69.99,3.5,77,3,49.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,,False
B0D41Q7FBN,"doogee n55 plus android 14 cell phone unlocked(2024), 20gb+128gb/tf 1tb, 5150mah battery octa-core unlocked phone, 6.56&quot;+90hz display, dual camera/dual sim 4g smartphones with face id &amp; otg(black)",199.99,199.99,4.2,15,2,101.15,False,False,True,False,More Buying Choices,False,,False
B09P3LLRGG,"it can edit 9 one touch memory speed dialing and images, elderly image phone, phone for patients with alzheimer&#x27;s disease and enlarged phone for patients with hearing impairment",29.99,29.99,3.9,284,2,21.99,False,False,True,False,200+ bought in past month,False,200.0,False
B0D8PN6CPQ,"tocol 3 in 1 magnetic for iphone 16 case, upgraded full camera protection, compatible with magsafe, 16ft drop protection, translucent matte back bumper phone cover 6.1-inch（black）",14.99,24.99,4.6,4022,1,14.99,False,False,True,True,500+ bought in past month,False,500.0,True
B0D3F44F6B,"toneof 66&quot; automatic tripod,auto-open phone tripod stand with magnetic rechargable remote,360° vertical &amp; horizontal rotatable travel tripod,stable cell phone tripod for iphone/android（black）",34.99,34.99,4.7,123,1,34.99,False,False,True,False,500+ bought in past month,False,500.0,False
B0CJ8YT4K5,"power charger, 3-in-1 65w gan type c charger, fast charging wall charger,all-round protection usb c charger block for nothing phone and ipad pro, iphone 12/13/14/15,galaxy s",39.0,39.0,4.6,47,1,39.0,False,False,True,False,50+ bought in past month,False,50.0,False
B0D1CWR48M,"prepaid usa sim card, 25gb/365 day, 4g lte &amp; 5g on verizon, t mobile &amp; att, data only sim card for unlocked iot device, compatible with cell phones, gps tracker, security, trail camera",139.0,139.0,4.7,4,1,139.0,False,False,True,False,,False,,False
B0D3WTGSJY,"ring light [3 color, 5 brightness &amp; timer] 3.5&#x27;&#x27; small video conference lighting clip on monitor laptop ipad phone, usb plug dimmable selfie light for working, meeting, youtube/tiktok content creator",15.99,15.99,4.4,82,1,15.99,False,False,True,False,500+ bought in past month,False,500.0,False
B0DDY54XPY,"umidigi f3 (8gb+128gb) unlocked cell phone, nfc, android11, 6.7inch hd full screen, 5150mah battery, smartphone with 48mp ai triple camera, 18w fast charging, dual sim",135.99,135.99,3.6,104,1,135.99,False,False,True,False,,False,,False
B0D5CVTSZ1,"magnetic neck mount for phones, hands free pov/vlog selfie mount flexible neck phone holder for recording, magnetic phone chest mount for iphone 15 14 13 12 seires and all smartphones",27.49,29.94,4.6,38,1,27.49,False,False,True,False,300+ bought in past month,False,300.0,True
B0CZ3YPSRX,"gimbal stabilizer for smartphone, 3-axis phone gimbal portable and foldable with ai tracking sensor magnetic fill light, gimbal stabilizer for iphone &amp; android, phone stabilizer for video recording",99.99,99.99,4.7,8,1,99.99,False,False,True,False,,False,,False
B0CHB24KQJ,"[true military-grade] car phone holder【2024 stronger suction &amp; clip】 universal cell phone holder for car mount for dashboard windshield air vent long arm cell phone car mount thick case,purple",39.99,45.99,4.4,2589,1,39.99,False,False,True,False,50+ bought in past month,False,50.0,True
B01LXOPZ4W,"wall mount cell phone charging shelf | multi-device station with 8 ports | compatible with apple iphone, ipad, samsung, android, tablets and more! (18&quot; x 9&quot;)",273.0,273.0,4.1,45,1,273.0,False,False,False,False,,False,,False
B0CXPJK7F7,"sensyne 92&quot; cell phone tripod, selfie stick tripod with 16.5&quot; flexible gooseneck, overhead phone stand for video recording, photography, compatible with phone, camera",29.99,29.99,4.6,29066,1,29.99,True,False,True,False,300+ bought in past month,False,300.0,False
B0CQ237PFS,"portable charger 33800mah usb c power bank with built-in cables &amp; ac wall plug,25w fast charging+qc 4.0 phone charger,4 output lcd display battery pack compatible with iphone15/14,samsung,android etc",45.95,69.95,4.4,672,1,45.95,False,False,True,False,3K+ bought in past month,False,3000.0,True
